mmsi,timestamp,lat,lon,sog,cog,vessel_name,imo,vessel_type,type_code,length,width,draught
256881096,2019-01-11T11:05:00Z,35.451497,29.550796,11.1,90.8,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T11:05:00Z,35.313817,33.701952,10.9,127.3,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T11:05:00Z,31.876217,31.983238,7.1,151.1,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T11:05:00Z,34.610943,27.04604,19.3,96.5,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311742512,2019-01-11T11:05:00Z,35.241663,30.750325,15.5,160.0,MV PIONEER J48,9386079,LNG Carrier,84,317,45,9.8
311829979,2019-01-11T11:05:00Z,33.73891,34.723103,13.6,245.2,MAERSK SPIRIT S33,9177331,Chemical Tanker,82,275,29,7.5
352283714,2019-01-11T11:05:00Z,34.039463,34.626661,11.7,280.5,STENA SPIRIT B59,9554396,Chemical Tanker,82,110,39,5.7
352353243,2019-01-11T11:05:00Z,31.726805,29.792973,12.9,6.4,CMA CGM HORIZON E77,9506837,Product Tanker,81,147,31,11.2
370238324,2019-01-11T11:05:00Z,30.846502,31.689572,17.0,299.8,EVER JEWEL W55,9639184,LNG Carrier,84,100,19,12.2
370490495,2019-01-11T11:05:00Z,35.86139,29.649118,10.1,249.1,GLOBAL TRADER Y71,9675325,Bulk Carrier,70,263,45,15.0
370955608,2019-01-11T11:05:00Z,35.600886,29.780467,14.4,101.0,GLOBAL JEWEL S49,9166781,Crude Oil Tanker,80,275,38,16.0
636277075,2019-01-11T11:05:00Z,32.136127,35.099122,10.7,352.7,NORDIC HORIZON U70,9709935,Crude Oil Tanker,80,269,21,5.8
636410632,2019-01-11T11:05:00Z,35.214618,35.95147,11.1,232.0,NORDIC EAGLE P28,9708782,Crude Oil Tanker,80,314,53,11.6
636724911,2019-01-11T11:05:00Z,34.936728,27.875541,10.9,67.6,PACIFIC CARRIER U22,9818302,Bulk Carrier,70,112,19,13.6
205315575,2019-01-11T12:05:00Z,31.35953,30.793398,14.7,48.7,CMA CGM CARRIER H54,9152033,Crude Oil Tanker,80,220,35,8.7
205656551,2019-01-11T12:05:00Z,34.631603,30.694631,13.5,189.2,SEASPAN NAVIGATOR Q21,9492981,Chemical Tanker,82,222,55,13.5
205831273,2019-01-11T12:05:00Z,33.123134,34.766937,10.4,40.5,EVER PIONEER Z44,9957596,Crude Oil Tanker,80,260,52,7.0
205915806,2019-01-11T12:05:00Z,34.133408,35.679168,11.0,285.5,CMA CGM CARRIER X86,9571558,Product Tanker,81,254,23,15.0
211272986,2019-01-11T12:05:00Z,32.677587,34.291927,13.9,220.3,PACIFIC OASIS D22,9151629,Crude Oil Tanker,80,125,45,7.0
211633555,2019-01-11T12:05:00Z,32.426889,35.413119,10.5,306.3,OCEAN FALCON V56,9269105,General Cargo,70,221,44,8.5
211965576,2019-01-11T12:05:00Z,31.262381,33.32986,10.5,48.0,MINERVA CARRIER K35,9482929,Crude Oil Tanker,80,238,37,9.5
235275936,2019-01-11T12:05:00Z,33.722055,35.293515,14.9,297.1,MINERVA LEADER M77,9414694,Crude Oil Tanker,80,195,22,13.9
240419020,2019-01-11T12:05:00Z,30.992278,32.609924,13.3,20.6,MT FALCON L24,9100062,Product Tanker,81,349,39,7.9
240532237,2019-01-11T12:05:00Z,31.505877,31.754761,18.5,47.1,MAERSK JEWEL B62,9177162,Container Ship,70,286,34,9.5
240746963,2019-01-11T12:05:00Z,32.206941,29.524468,16.7,0.9,MT SPIRIT E62,9305662,LNG Carrier,84,298,43,16.2
240931109,2019-01-11T12:05:00Z,31.927815,31.435011,13.6,308.2,STENA CARRIER Y72,9281650,Crude Oil Tanker,80,221,53,15.0
256241508,2019-01-11T12:05:00Z,31.117181,31.92404,11.8,304.6,HELLAS NAVIGATOR G56,9125971,Chemical Tanker,82,165,47,6.4
256408151,2019-01-11T12:05:00Z,35.395991,29.914434,12.9,111.2,GLOBAL STAR Z35,9185825,Product Tanker,81,212,51,7.1
256881096,2019-01-11T12:05:00Z,35.358022,29.601046,10.7,94.3,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T12:05:00Z,35.225862,33.741761,12.7,116.7,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T12:05:00Z,31.798726,31.939519,9.6,166.7,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T12:05:00Z,34.538838,27.181959,16.1,100.1,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311742512,2019-01-11T12:05:00Z,35.194527,30.737521,18.3,167.6,MV PIONEER J48,9386079,LNG Carrier,84,317,45,9.8
311829979,2019-01-11T12:05:00Z,33.689294,34.623528,14.4,250.7,MAERSK SPIRIT S33,9177331,Chemical Tanker,82,275,29,7.5
352283714,2019-01-11T12:05:00Z,34.092462,34.513854,12.0,286.1,STENA SPIRIT B59,9554396,Chemical Tanker,82,110,39,5.7
352353243,2019-01-11T12:05:00Z,31.787492,29.767378,13.2,359.8,CMA CGM HORIZON E77,9506837,Product Tanker,81,147,31,11.2
370238324,2019-01-11T12:05:00Z,30.835057,31.590356,16.5,308.5,EVER JEWEL W55,9639184,LNG Carrier,84,100,19,12.2
370490495,2019-01-11T12:05:00Z,35.768547,29.632461,10.2,252.8,GLOBAL TRADER Y71,9675325,Bulk Carrier,70,263,45,15.0
370955608,2019-01-11T12:05:00Z,35.510197,29.810425,10.4,94.9,GLOBAL JEWEL S49,9166781,Crude Oil Tanker,80,275,38,16.0
636277075,2019-01-11T12:05:00Z,32.183665,35.063081,11.8,2.9,NORDIC HORIZON U70,9709935,Crude Oil Tanker,80,269,21,5.8
636410632,2019-01-11T12:05:00Z,35.217231,35.955802,10.8,218.4,NORDIC EAGLE P28,9708782,Crude Oil Tanker,80,314,53,11.6
636724911,2019-01-11T12:05:00Z,34.988592,28.002724,11.0,74.3,PACIFIC CARRIER U22,9818302,Bulk Carrier,70,112,19,13.6
205315575,2019-01-11T13:05:00Z,31.44492,30.946752,11.2,56.4,CMA CGM CARRIER H54,9152033,Crude Oil Tanker,80,220,35,8.7
205656551,2019-01-11T13:05:00Z,34.499519,30.733554,11.6,181.9,SEASPAN NAVIGATOR Q21,9492981,Chemical Tanker,82,222,55,13.5
205831273,2019-01-11T13:05:00Z,33.194847,34.779462,11.4,41.3,EVER PIONEER Z44,9957596,Crude Oil Tanker,80,260,52,7.0
205915806,2019-01-11T13:05:00Z,34.228049,35.579672,13.9,273.7,CMA CGM CARRIER X86,9571558,Product Tanker,81,254,23,15.0
211272986,2019-01-11T13:05:00Z,32.700705,34.253511,12.8,233.1,PACIFIC OASIS D22,9151629,Crude Oil Tanker,80,125,45,7.0
211633555,2019-01-11T13:05:00Z,32.503053,35.402649,10.7,288.4,OCEAN FALCON V56,9269105,General Cargo,70,221,44,8.5
211965576,2019-01-11T13:05:00Z,31.338343,33.32068,14.3,62.6,MINERVA CARRIER K35,9482929,Crude Oil Tanker,80,238,37,9.5
235275936,2019-01-11T13:05:00Z,33.738506,35.172051,14.7,290.4,MINERVA LEADER M77,9414694,Crude Oil Tanker,80,195,22,13.9
235923938,2019-01-11T13:05:00Z,34.131182,33.308067,14.2,100.5,CMA CGM FALCON B28,9501359,Crude Oil Tanker,80,275,17,16.3
240419020,2019-01-11T13:05:00Z,31.096841,32.65225,11.7,17.3,MT FALCON L24,9100062,Product Tanker,81,349,39,7.9
240532237,2019-01-11T13:05:00Z,31.475704,31.794311,21.7,32.5,MAERSK JEWEL B62,9177162,Container Ship,70,286,34,9.5
240746963,2019-01-11T13:05:00Z,32.286573,29.529885,15.5,353.0,MT SPIRIT E62,9305662,LNG Carrier,84,298,43,16.2
240931109,2019-01-11T13:05:00Z,32.045661,31.370643,13.2,317.6,STENA CARRIER Y72,9281650,Crude Oil Tanker,80,221,53,15.0
256241508,2019-01-11T13:05:00Z,31.192353,31.864331,11.7,307.9,HELLAS NAVIGATOR G56,9125971,Chemical Tanker,82,165,47,6.4
256408151,2019-01-11T13:05:00Z,35.410912,29.971967,13.7,111.8,GLOBAL STAR Z35,9185825,Product Tanker,81,212,51,7.1
256881096,2019-01-11T13:05:00Z,35.400286,29.671726,10.2,99.8,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T13:05:00Z,35.157452,33.833767,10.5,135.1,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T13:05:00Z,31.793656,31.985839,7.1,157.9,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T13:05:00Z,34.545758,27.350164,18.7,91.5,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311742512,2019-01-11T13:05:00Z,35.179673,30.742716,16.8,152.9,MV PIONEER J48,9386079,LNG Carrier,84,317,45,9.8
311829979,2019-01-11T13:05:00Z,33.742397,34.562384,14.5,250.7,MAERSK SPIRIT S33,9177331,Chemical Tanker,82,275,29,7.5
352283714,2019-01-11T13:05:00Z,34.052286,34.407008,11.1,273.5,STENA SPIRIT B59,9554396,Chemical Tanker,82,110,39,5.7
352353243,2019-01-11T13:05:00Z,31.800918,29.756635,11.3,354.5,CMA CGM HORIZON E77,9506837,Product Tanker,81,147,31,11.2
370238324,2019-01-11T13:05:00Z,30.924802,31.456658,18.2,298.6,EVER JEWEL W55,9639184,LNG Carrier,84,100,19,12.2
370490495,2019-01-11T13:05:00Z,35.805625,29.582259,11.7,240.8,GLOBAL TRADER Y71,9675325,Bulk Carrier,70,263,45,15.0
370955608,2019-01-11T13:05:00Z,35.521186,29.859708,13.5,93.5,GLOBAL JEWEL S49,9166781,Crude Oil Tanker,80,275,38,16.0
636277075,2019-01-11T13:05:00Z,32.209339,35.064949,14.9,349.2,NORDIC HORIZON U70,9709935,Crude Oil Tanker,80,269,21,5.8
636410632,2019-01-11T13:05:00Z,35.14721,35.912188,13.2,214.2,NORDIC EAGLE P28,9708782,Crude Oil Tanker,80,314,53,11.6
636724911,2019-01-11T13:05:00Z,34.980845,28.066365,11.6,66.8,PACIFIC CARRIER U22,9818302,Bulk Carrier,70,112,19,13.6
205315575,2019-01-11T14:05:00Z,31.623037,31.07597,11.2,41.5,CMA CGM CARRIER H54,9152033,Crude Oil Tanker,80,220,35,8.7
205656551,2019-01-11T14:05:00Z,34.464534,30.71326,12.1,179.7,SEASPAN NAVIGATOR Q21,9492981,Chemical Tanker,82,222,55,13.5
205831273,2019-01-11T14:05:00Z,33.204192,34.83531,10.5,43.2,EVER PIONEER Z44,9957596,Crude Oil Tanker,80,260,52,7.0
205915806,2019-01-11T14:05:00Z,34.2284,35.589736,11.8,284.1,CMA CGM CARRIER X86,9571558,Product Tanker,81,254,23,15.0
211129573,2019-01-11T14:05:00Z,30.712572,29.732235,11.0,79.5,MV CARRIER L40,9566333,General Cargo,70,346,37,7.2
211272986,2019-01-11T14:05:00Z,32.637417,34.198326,13.5,231.9,PACIFIC OASIS D22,9151629,Crude Oil Tanker,80,125,45,7.0
211633555,2019-01-11T14:05:00Z,32.54309,35.274166,10.5,303.9,OCEAN FALCON V56,9269105,General Cargo,70,221,44,8.5
211965576,2019-01-11T14:05:00Z,31.368478,33.394055,10.7,46.4,MINERVA CARRIER K35,9482929,Crude Oil Tanker,80,238,37,9.5
235275936,2019-01-11T14:05:00Z,33.796806,35.179449,12.9,288.6,MINERVA LEADER M77,9414694,Crude Oil Tanker,80,195,22,13.9
235923938,2019-01-11T14:05:00Z,34.184562,33.34202,13.6,98.6,CMA CGM FALCON B28,9501359,Crude Oil Tanker,80,275,17,16.3
240419020,2019-01-11T14:05:00Z,31.176124,32.674639,12.8,13.1,MT FALCON L24,9100062,Product Tanker,81,349,39,7.9
240532237,2019-01-11T14:05:00Z,31.52798,31.76672,21.5,46.0,MAERSK JEWEL B62,9177162,Container Ship,70,286,34,9.5
240746963,2019-01-11T14:05:00Z,32.349354,29.587373,16.5,2.8,MT SPIRIT E62,9305662,LNG Carrier,84,298,43,16.2
240931109,2019-01-11T14:05:00Z,32.092776,31.256884,11.8,305.6,STENA CARRIER Y72,9281650,Crude Oil Tanker,80,221,53,15.0
256241508,2019-01-11T14:05:00Z,31.243153,31.785486,11.0,303.3,HELLAS NAVIGATOR G56,9125971,Chemical Tanker,82,165,47,6.4
256408151,2019-01-11T14:05:00Z,35.329178,30.10581,11.3,115.7,GLOBAL STAR Z35,9185825,Product Tanker,81,212,51,7.1
256881096,2019-01-11T14:05:00Z,35.404998,29.687106,9.5,101.5,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T14:05:00Z,35.190459,33.940296,14.7,121.2,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T14:05:00Z,31.766072,31.92723,7.8,162.9,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T14:05:00Z,34.581201,27.506753,17.0,85.2,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311742512,2019-01-11T14:05:00Z,35.09382,30.756223,16.8,167.2,MV PIONEER J48,9386079,LNG Carrier,84,317,45,9.8
311829979,2019-01-11T14:05:00Z,33.69567,34.527323,14.4,249.8,MAERSK SPIRIT S33,9177331,Chemical Tanker,82,275,29,7.5
352283714,2019-01-11T14:05:00Z,34.108115,34.344451,12.5,288.4,STENA SPIRIT B59,9554396,Chemical Tanker,82,110,39,5.7
352353243,2019-01-11T14:05:00Z,31.867442,29.711683,13.4,12.8,CMA CGM HORIZON E77,9506837,Product Tanker,81,147,31,11.2
370238324,2019-01-11T14:05:00Z,31.047652,31.332684,18.2,305.9,EVER JEWEL W55,9639184,LNG Carrier,84,100,19,12.2
370490495,2019-01-11T14:05:00Z,35.761977,29.497434,11.3,249.9,GLOBAL TRADER Y71,9675325,Bulk Carrier,70,263,45,15.0
370955608,2019-01-11T14:05:00Z,35.572087,29.987904,14.1,111.3,GLOBAL JEWEL S49,9166781,Crude Oil Tanker,80,275,38,16.0
636277075,2019-01-11T14:05:00Z,32.210807,35.088815,14.7,352.3,NORDIC HORIZON U70,9709935,Crude Oil Tanker,80,269,21,5.8
636410632,2019-01-11T14:05:00Z,35.091283,35.909977,13.7,219.9,NORDIC EAGLE P28,9708782,Crude Oil Tanker,80,314,53,11.6
636724911,2019-01-11T14:05:00Z,35.046883,28.152009,11.1,62.4,PACIFIC CARRIER U22,9818302,Bulk Carrier,70,112,19,13.6
205315575,2019-01-11T15:05:00Z,31.700203,31.241033,10.9,43.7,CMA CGM CARRIER H54,9152033,Crude Oil Tanker,80,220,35,8.7
205656551,2019-01-11T15:05:00Z,34.40915,30.651245,11.2,179.9,SEASPAN NAVIGATOR Q21,9492981,Chemical Tanker,82,222,55,13.5
205831273,2019-01-11T15:05:00Z,33.23903,34.797329,11.5,41.5,EVER PIONEER Z44,9957596,Crude Oil Tanker,80,260,52,7.0
205915806,2019-01-11T15:05:00Z,34.195688,35.418261,13.5,287.8,CMA CGM CARRIER X86,9571558,Product Tanker,81,254,23,15.0
211129573,2019-01-11T15:05:00Z,30.737616,29.832702,9.7,77.0,MV CARRIER L40,9566333,General Cargo,70,346,37,7.2
211272986,2019-01-11T15:05:00Z,32.610791,34.192398,13.3,221.4,PACIFIC OASIS D22,9151629,Crude Oil Tanker,80,125,45,7.0
211633555,2019-01-11T15:05:00Z,32.572187,35.124418,10.1,291.3,OCEAN FALCON V56,9269105,General Cargo,70,221,44,8.5
211870805,2019-01-11T15:05:00Z,35.157548,33.676409,19.4,87.1,NORDIC JEWEL Y70,9531513,Container Ship,70,293,30,15.8
211965576,2019-01-11T15:05:00Z,31.395675,33.529951,11.6,46.2,MINERVA CARRIER K35,9482929,Crude Oil Tanker,80,238,37,9.5
235275936,2019-01-11T15:05:00Z,33.836651,35.042365,10.6,283.7,MINERVA LEADER M77,9414694,Crude Oil Tanker,80,195,22,13.9
235923938,2019-01-11T15:05:00Z,34.117101,33.462829,13.9,98.4,CMA CGM FALCON B28,9501359,Crude Oil Tanker,80,275,17,16.3
240419020,2019-01-11T15:05:00Z,31.316218,32.646716,12.2,22.5,MT FALCON L24,9100062,Product Tanker,81,349,39,7.9
240532237,2019-01-11T15:05:00Z,31.585915,31.769491,16.3,28.5,MAERSK JEWEL B62,9177162,Container Ship,70,286,34,9.5
240746963,2019-01-11T15:05:00Z,32.369408,29.600048,15.3,352.5,MT SPIRIT E62,9305662,LNG Carrier,84,298,43,16.2
240931109,2019-01-11T15:05:00Z,32.133056,31.281277,11.9,303.7,STENA CARRIER Y72,9281650,Crude Oil Tanker,80,221,53,15.0
256241508,2019-01-11T15:05:00Z,31.198962,31.753785,12.7,317.7,HELLAS NAVIGATOR G56,9125971,Chemical Tanker,82,165,47,6.4
256408151,2019-01-11T15:05:00Z,35.352074,30.16377,12.5,108.7,GLOBAL STAR Z35,9185825,Product Tanker,81,212,51,7.1
256881096,2019-01-11T15:05:00Z,35.440677,29.721282,11.0,87.6,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T15:05:00Z,35.15104,33.922024,13.5,119.1,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T15:05:00Z,31.758349,31.983595,4.7,149.9,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T15:05:00Z,34.498598,27.572841,19.1,96.2,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311742512,2019-01-11T15:05:00Z,35.019666,30.840821,18.8,157.6,MV PIONEER J48,9386079,LNG Carrier,84,317,45,9.8
311829979,2019-01-11T15:05:00Z,33.632733,34.464958,13.1,245.7,MAERSK SPIRIT S33,9177331,Chemical Tanker,82,275,29,7.5
352283714,2019-01-11T15:05:00Z,34.10894,34.300894,11.3,277.2,STENA SPIRIT B59,9554396,Chemical Tanker,82,110,39,5.7
352353243,2019-01-11T15:05:00Z,31.880023,29.73388,13.3,358.0,CMA CGM HORIZON E77,9506837,Product Tanker,81,147,31,11.2
370238324,2019-01-11T15:05:00Z,31.080208,31.260782,18.9,294.6,EVER JEWEL W55,9639184,LNG Carrier,84,100,19,12.2
370490495,2019-01-11T15:05:00Z,35.713971,29.445572,11.6,253.0,GLOBAL TRADER Y71,9675325,Bulk Carrier,70,263,45,15.0
370955608,2019-01-11T15:05:00Z,35.540675,29.947809,14.0,104.8,GLOBAL JEWEL S49,9166781,Crude Oil Tanker,80,275,38,16.0
636277075,2019-01-11T15:05:00Z,32.301016,35.095216,13.4,352.4,NORDIC HORIZON U70,9709935,Crude Oil Tanker,80,269,21,5.8
636410632,2019-01-11T15:05:00Z,35.106394,35.864241,10.1,214.4,NORDIC EAGLE P28,9708782,Crude Oil Tanker,80,314,53,11.6
636724911,2019-01-11T15:05:00Z,35.039439,28.166943,10.9,68.7,PACIFIC CARRIER U22,9818302,Bulk Carrier,70,112,19,13.6
205315575,2019-01-11T16:05:00Z,31.796851,31.334116,11.7,41.8,CMA CGM CARRIER H54,9152033,Crude Oil Tanker,80,220,35,8.7
205656551,2019-01-11T16:05:00Z,34.352378,30.699473,10.5,187.6,SEASPAN NAVIGATOR Q21,9492981,Chemical Tanker,82,222,55,13.5
205831273,2019-01-11T16:05:00Z,33.223697,34.798526,14.8,53.6,EVER PIONEER Z44,9957596,Crude Oil Tanker,80,260,52,7.0
205915806,2019-01-11T16:05:00Z,34.172108,35.373772,13.4,275.1,CMA CGM CARRIER X86,9571558,Product Tanker,81,254,23,15.0
211129573,2019-01-11T16:05:00Z,30.728576,29.786867,11.0,79.7,MV CARRIER L40,9566333,General Cargo,70,346,37,7.2
211272986,2019-01-11T16:05:00Z,32.563187,34.176984,10.2,220.3,PACIFIC OASIS D22,9151629,Crude Oil Tanker,80,125,45,7.0
211633555,2019-01-11T16:05:00Z,32.671251,35.023474,10.7,289.6,OCEAN FALCON V56,9269105,General Cargo,70,221,44,8.5
211870805,2019-01-11T16:05:00Z,35.199628,33.75507,21.3,79.4,NORDIC JEWEL Y70,9531513,Container Ship,70,293,30,15.8
211965576,2019-01-11T16:05:00Z,31.458013,33.586457,14.4,49.7,MINERVA CARRIER K35,9482929,Crude Oil Tanker,80,238,37,9.5
235275936,2019-01-11T16:05:00Z,33.801457,34.949157,14.7,280.0,MINERVA LEADER M77,9414694,Crude Oil Tanker,80,195,22,13.9
235923938,2019-01-11T16:05:00Z,34.189693,33.493883,10.8,83.4,CMA CGM FALCON B28,9501359,Crude Oil Tanker,80,275,17,16.3
240419020,2019-01-11T16:05:00Z,31.41368,32.739953,11.4,22.4,MT FALCON L24,9100062,Product Tanker,81,349,39,7.9
240532237,2019-01-11T16:05:00Z,31.541819,31.819627,20.9,35.9,MAERSK JEWEL B62,9177162,Container Ship,70,286,34,9.5
240746963,2019-01-11T16:05:00Z,32.38036,29.544506,15.8,355.9,MT SPIRIT E62,9305662,LNG Carrier,84,298,43,16.2
240882756,2019-01-11T16:05:00Z,35.175533,32.772122,12.2,214.9,SEASPAN JEWEL X16,9341809,Crude Oil Tanker,80,220,31,13.3
240931109,2019-01-11T16:05:00Z,32.121217,31.172427,14.7,319.0,STENA CARRIER Y72,9281650,Crude Oil Tanker,80,221,53,15.0
256241508,2019-01-11T16:05:00Z,31.324828,31.712154,13.5,299.0,HELLAS NAVIGATOR G56,9125971,Chemical Tanker,82,165,47,6.4
256408151,2019-01-11T16:05:00Z,35.354958,30.166545,13.9,103.4,GLOBAL STAR Z35,9185825,Product Tanker,81,212,51,7.1
256881096,2019-01-11T16:05:00Z,35.355651,29.823379,11.1,101.1,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T16:05:00Z,35.096187,34.040034,14.3,125.0,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T16:05:00Z,31.764149,32.012583,8.2,164.4,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T16:05:00Z,34.49299,27.752535,20.6,101.3,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311736086,2019-01-11T16:05:00Z,34.921868,27.028747,13.9,122.2,STENA PIONEER K63,9765516,Chemical Tanker,82,193,35,14.7
311742512,2019-01-11T16:05:00Z,34.977804,30.800541,15.4,158.1,MV PIONEER J48,9386079,LNG Carrier,84,317,45,9.8
311829979,2019-01-11T16:05:00Z,33.59124,34.409255,14.3,250.9,MAERSK SPIRIT S33,9177331,Chemical Tanker,82,275,29,7.5
352283714,2019-01-11T16:05:00Z,34.186157,34.214035,13.5,285.8,STENA SPIRIT B59,9554396,Chemical Tanker,82,110,39,5.7
352353243,2019-01-11T16:05:00Z,31.949563,29.768893,13.2,8.0,CMA CGM HORIZON E77,9506837,Product Tanker,81,147,31,11.2
352403528,2019-01-11T16:05:00Z,34.388929,27.043026,10.3,96.9,STENA EAGLE D21,9854772,Bulk Carrier,70,307,24,8.8
370238324,2019-01-11T16:05:00Z,31.101084,31.145377,18.9,302.6,EVER JEWEL W55,9639184,LNG Carrier,84,100,19,12.2
370490495,2019-01-11T16:05:00Z,35.730488,29.33472,10.0,249.8,GLOBAL TRADER Y71,9675325,Bulk Carrier,70,263,45,15.0
370539544,2019-01-11T16:05:00Z,30.979566,32.323897,12.1,66.3,HELLAS OASIS C52,9249735,Product Tanker,81,113,51,12.9
370955608,2019-01-11T16:05:00Z,35.471684,30.045666,12.1,111.6,GLOBAL JEWEL S49,9166781,Crude Oil Tanker,80,275,38,16.0
538227558,2019-01-11T16:05:00Z,34.497438,32.752659,14.1,284.4,MSC STAR X91,9961609,Chemical Tanker,82,149,18,12.5
636277075,2019-01-11T16:05:00Z,32.288476,35.066304,13.7,356.6,NORDIC HORIZON U70,9709935,Crude Oil Tanker,80,269,21,5.8
636410632,2019-01-11T16:05:00Z,35.029247,35.816158,12.7,231.6,NORDIC EAGLE P28,9708782,Crude Oil Tanker,80,314,53,11.6
636724911,2019-01-11T16:05:00Z,35.125866,28.270574,9.9,70.2,PACIFIC CARRIER U22,9818302,Bulk Carrier,70,112,19,13.6
205315575,2019-01-11T17:05:00Z,31.97308,31.477333,10.8,58.4,CMA CGM CARRIER H54,9152033,Crude Oil Tanker,80,220,35,8.7
205656551,2019-01-11T17:05:00Z,34.200339,30.632777,12.4,191.4,SEASPAN NAVIGATOR Q21,9492981,Chemical Tanker,82,222,55,13.5
205831273,2019-01-11T17:05:00Z,33.275382,34.833477,12.4,54.8,EVER PIONEER Z44,9957596,Crude Oil Tanker,80,260,52,7.0
205915806,2019-01-11T17:05:00Z,34.240603,35.294452,13.3,284.3,CMA CGM CARRIER X86,9571558,Product Tanker,81,254,23,15.0
211129573,2019-01-11T17:05:00Z,30.783696,29.866607,10.7,86.1,MV CARRIER L40,9566333,General Cargo,70,346,37,7.2
211272986,2019-01-11T17:05:00Z,32.525734,34.075277,14.1,232.5,PACIFIC OASIS D22,9151629,Crude Oil Tanker,80,125,45,7.0
211633555,2019-01-11T17:05:00Z,32.656781,34.946282,10.1,302.5,OCEAN FALCON V56,9269105,General Cargo,70,221,44,8.5
211870805,2019-01-11T17:05:00Z,35.185435,33.795992,17.0,86.3,NORDIC JEWEL Y70,9531513,Container Ship,70,293,30,15.8
211965576,2019-01-11T17:05:00Z,31.477824,33.705041,12.4,48.8,MINERVA CARRIER K35,9482929,Crude Oil Tanker,80,238,37,9.5
235275936,2019-01-11T17:05:00Z,33.827532,34.851289,12.9,289.1,MINERVA LEADER M77,9414694,Crude Oil Tanker,80,195,22,13.9
235923938,2019-01-11T17:05:00Z,34.20652,33.608944,12.1,88.7,CMA CGM FALCON B28,9501359,Crude Oil Tanker,80,275,17,16.3
240248451,2019-01-11T17:05:00Z,34.968047,35.986064,12.2,231.8,OCEAN EAGLE U97,9756034,Bulk Carrier,70,248,52,12.2
240419020,2019-01-11T17:05:00Z,31.42473,32.713315,11.6,21.4,MT FALCON L24,9100062,Product Tanker,81,349,39,7.9
240532237,2019-01-11T17:05:00Z,31.629294,31.834813,21.4,34.4,MAERSK JEWEL B62,9177162,Container Ship,70,286,34,9.5
240629251,2019-01-11T17:05:00Z,31.684364,32.949566,12.6,316.5,MT STAR B79,9825771,Chemical Tanker,82,326,31,14.3
240746963,2019-01-11T17:05:00Z,32.431555,29.573797,18.6,9.3,MT SPIRIT E62,9305662,LNG Carrier,84,298,43,16.2
240882756,2019-01-11T17:05:00Z,35.150986,32.833023,13.6,212.9,SEASPAN JEWEL X16,9341809,Crude Oil Tanker,80,220,31,13.3
240931109,2019-01-11T17:05:00Z,32.246455,31.099657,10.3,316.2,STENA CARRIER Y72,9281650,Crude Oil Tanker,80,221,53,15.0
256241508,2019-01-11T17:05:00Z,31.287528,31.639079,14.3,308.1,HELLAS NAVIGATOR G56,9125971,Chemical Tanker,82,165,47,6.4
256408151,2019-01-11T17:05:00Z,35.245567,30.230855,13.1,121.1,GLOBAL STAR Z35,9185825,Product Tanker,81,212,51,7.1
256881096,2019-01-11T17:05:00Z,35.371221,29.861823,9.8,98.4,CMA CGM TRADER V68,9256025,General Cargo,70,237,40,15.2
311402850,2019-01-11T17:05:00Z,35.001043,34.029402,12.3,135.6,MINERVA OASIS P83,9493193,Crude Oil Tanker,80,305,30,5.7
311463974,2019-01-11T17:05:00Z,31.740599,32.02445,6.8,151.4,STENA OASIS G46,9793254,Fishing,30,172,37,15.4
311568180,2019-01-11T17:05:00Z,34.485823,27.813015,21.4,88.5,EVER OASIS J28,9743774,Container Ship,70,201,19,9.7
311736086,2019-01-11T17:05:00Z,34.916814,27.137179,14.2,127.9,STENA PIONEER K63,9765516,Chemical Tanker,82,193,35,14.7
